,name,chapter,appeared,rolling_appearance
1696423,Vegapunk,1091,1,9.0
1696481,York,1091,1,8.0
1696553,Atlas,1092,1,7.0
1696578,Bartholomew Kuma,1092,1,5.0
1696644,Borsalino,1092,1,6.0
1696654,Brook,1092,1,10.0
1696906,Edison,1092,1,11.0
1696950,Franky,1092,1,11.0
1697186,Jewelry Bonney,1092,1,10.0
1697344,Lilith,1092,1,8.0
1697467,Monkey D. Luffy,1092,1,12.0
1697517,Nami,1092,1,12.0
1697736,Sakazuki,1092,1,1.0
1697967,Usopp,1092,1,11.0
1697978,Vegapunk,1092,1,10.0
1698036,York,1092,1,9.0
1698108,Atlas,1093,1,7.0
1698199,Borsalino,1093,1,6.0
1698209,Brook,1093,1,11.0
1698461,Edison,1093,1,11.0
1698505,Franky,1093,1,11.0
1698730,Jaygarcia Saturn,1093,1,7.0
1698741,Jewelry Bonney,1093,1,10.0
1698747,Jinbe,1093,1,8.0
1698899,Lilith,1093,1,9.0
1699022,Monkey D. Luffy,1093,1,12.0
1699072,Nami,1093,1,12.0
1699250,Rob Lucci,1093,1,12.0
1699265,Roronoa Zoro,1093,1,14.0
1699300,Sanji,1093,1,11.0
1699332,Sentomaru,1093,1,8.0
1699472,Tony Tony Chopper,1093,1,8.0
1699522,Usopp,1093,1,11.0
1699533,Vegapunk,1093,1,10.0
1699663,Atlas,1094,1,8.0
1699736,Bluegrass,1094,1,3.0
1699754,Borsalino,1094,1,7.0
1699988,Doll,1094,1,3.0
1700060,Franky,1094,1,11.0
1700285,Jaygarcia Saturn,1094,1,8.0
1700296,Jewelry Bonney,1094,1,10.0
1700302,Jinbe,1094,1,8.0
1700577,Monkey D. Luffy,1094,1,12.0
1700627,Nami,1094,1,12.0
1700652,Nico Robin,1094,1,6.0
1700740,Pomsky,1094,1,2.0
1700805,Rob Lucci,1094,1,12.0
1700820,Roronoa Zoro,1094,1,14.0
1700855,Sanji,1094,1,11.0
1701027,Tony Tony Chopper,1094,1,8.0
1701069,Urban,1094,1,3.0
1701077,Usopp,1094,1,11.0
1701088,Vegapunk,1094,1,10.0
1701218,Atlas,1095,1,9.0
1701309,Borsalino,1095,1,8.0
1701537,Doberman,1095,1,3.0
1701615,Franky,1095,1,11.0
1701700,Guillotine,1095,1,2.0
1701840,Jaygarcia Saturn,1095,1,9.0
1701851,Jewelry Bonney,1095,1,10.0
1702132,Monkey D. Luffy,1095,1,13.0
1702343,Red King,1095,1,4.0
1702410,Sanji,1095,1,11.0
1702587,Tosa,1095,1,3.0
1702624,Urban,1095,1,4.0
1702643,Vegapunk,1095,1,10.0
1702794,Barbel,1096,1,1.0
1702798,Bartholomew Kuma,1096,1,4.0
1702856,Bogard,1096,1,2.0
1702878,Buckingham Stussy,1096,1,1.0
1702964,Charlotte Linlin,1096,1,1.0
1703127,Edward Newgate,1096,1,1.0
1703138,Emporio Ivankov,1096,1,4.0
1703155,Figarland Garling,1096,1,2.0
1703201,Ganzui,1096,1,1.0
1703219,Gill Bastar,1096,1,1.0
1703225,Ginny,1096,1,1.0
1703233,Gloriosa,1096,1,1.0
1703239,Gol D. Roger,1096,1,1.0
1703258,Gyogyo,1096,1,1.0
1703395,Jaygarcia Saturn,1096,1,9.0
1703416,John,1096,1,1.0
1703437,Kaidou,1096,1,1.0
1703509,Kong,1096,1,1.0
1703646,Millet Pine,1096,1,1.0
1703686,Monkey D. Garp,1096,1,5.0
1703741,Napoleon,1096,1,1.0
1703863,Prometheus,1096,1,1.0
1703984,Scopper Gaban,1096,1,1.0
1704012,Shiki,1096,1,1.0
1704037,Silvers Rayleigh,1096,1,1.0
1704060,Spencer,1096,1,1.0
1704075,Streusen,1096,1,1.0
1704088,Sunbell,1096,1,1.0
1704144,Totts,1096,1,1.0
1704262,Yui,1096,1,1.0
1704353,Bartholomew Kuma,1097,1,4.0
1704367,Bekori,1097,1,1.0
1704368,Belo Betty,1097,1,3.0
1704693,Emporio Ivankov,1097,1,5.0
1704780,Ginny,1097,1,2.0
1704813,Gyogyo,1097,1,2.0
1705240,Monkey D. Dragon,1097,1,4.0
1705375,Part,1097,1,1.0
1705699,Totts,1097,1,2.0
1705908,Bartholomew Kuma,1098,1,5.0
1706248,Emporio Ivankov,1098,1,6.0
1706335,Ginny,1098,1,3.0
1706368,Gyogyo,1098,1,3.0
1706516,Jewelry Bonney,1098,1,10.0
1706795,Monkey D. Dragon,1098,1,5.0
1707061,Sabo,1098,1,6.0
1707254,Totts,1098,1,3.0
1707391,Abdullah,1099,1,1.0
1707463,Bartholomew Kuma,1099,1,6.0
1707477,Bekori,1099,1,2.0
1707478,Belo Betty,1099,1,4.0
1707548,Bulldog,1099,1,1.0
1707706,Conney,1099,1,1.0
1707860,Gambo,1099,1,3.0
1707923,Gyogyo,1099,1,4.0
1707949,Haredas,1099,1,1.0
1707964,Heracles,1099,1,1.0
1708060,Jaygarcia Saturn,1099,1,10.0
1708066,Jeet,1099,1,1.0
1708071,Jewelry Bonney,1099,1,11.0
1708350,Monkey D. Dragon,1099,1,6.0
1708361,Morley,1099,1,4.0
1708662,Sentomaru,1099,1,8.0
1708669,Shanba,1099,1,1.0
1708809,Totts,1099,1,4.0
1708863,Vegapunk,1099,1,10.0
1708968,Alpha,1100,1,1.0
1708969,Alvida,1100,1,2.0
1709018,Bartholomew Kuma,1100,1,7.0
1709070,Boa Hancock,1100,1,1.0
1709084,Borsalino,1100,1,8.0
1709261,Conney,1100,1,2.0
1709271,Crocodile,1100,1,2.0
1709325,Donquixote Doflamingo,1100,1,1.0
1709336,Dracule Mihawk,1100,1,2.0
1709347,Edward Newgate,1100,1,2.0
1709427,Gecko Moria,1100,1,1.0
1709453,Gloriosa,1100,1,2.0
1709478,Gyogyo,1100,1,5.0
1709482,Hack,1100,1,2.0
1709483,Hack,1100,1,1.0
1709516,Heppoko,1100,1,1.0
1709615,Jaygarcia Saturn,1100,1,11.0
1709626,Jewelry Bonney,1100,1,11.0
1709632,Jinbe,1100,1,5.0
1709717,Koala,1100,1,3.0
1709719,Koby,1100,1,5.0
1709820,Marco,1100,1,1.0
1709832,Marshall D. Teach,1100,1,2.0
1709905,Monkey D. Dragon,1100,1,7.0
1709907,Monkey D. Luffy,1100,1,10.0
1709982,Nico Robin,1100,1,3.0
1710055,Perona,1100,1,1.0
1710071,Poppoko,1100,1,1.0
1710076,Portgas D. Ace,1100,1,1.0
1710171,Sabo,1100,1,7.0
1710217,Sentomaru,1100,1,6.0
1710301,Sugar,1100,1,1.0
1710418,Vegapunk,1100,1,9.0
1710458,X Drake,1100,1,1.0
1710523,Alpha,1101,1,2.0
1710573,Bartholomew Kuma,1101,1,8.0
1710816,Conney,1101,1,3.0
1711033,Gyogyo,1101,1,6.0
1711181,Jewelry Bonney,1101,1,12.0
1711460,Monkey D. Dragon,1101,1,8.0
1711462,Monkey D. Luffy,1101,1,11.0
1711595,Part,1101,1,2.0
1711633,Potato,1101,1,1.0
1711726,Sabo,1101,1,8.0
1711853,Stussy,1101,1,3.0
1711919,Totts,1101,1,5.0
1711973,Vegapunk,1101,1,10.0
1712128,Bartholomew Kuma,1102,1,9.0
1712194,Borsalino,1102,1,9.0
1712204,Brook,1102,1,6.0
1712223,Camie,1102,1,1.0
1712500,Franky,1102,1,8.0
1712588,Gyogyo,1102,1,7.0
1712620,Hatchan,1102,1,1.0
1712725,Jaygarcia Saturn,1102,1,12.0
1712736,Jewelry Bonney,1102,1,13.0
1712742,Jinbe,1102,1,6.0
1713015,Monkey D. Dragon,1102,1,9.0
1713017,Monkey D. Luffy,1102,1,12.0
1713067,Nami,1102,1,9.0
1713092,Nico Robin,1102,1,4.0
1713150,Part,1102,1,3.0
1713186,Portgas D. Ace,1102,1,2.0
1713188,Potato,1102,1,2.0
1713198,PX-1,1102,1,1.0
1713260,Roronoa Zoro,1102,1,9.0
1713281,Sabo,1102,1,9.0
1713295,Sanji,1102,1,7.0
1713327,Sentomaru,1102,1,7.0
1713367,Silvers Rayleigh,1102,1,2.0
1713373,Smoker,1102,1,1.0
1713448,Terry Gilteo,1102,1,1.0
1713467,Tony Tony Chopper,1102,1,5.0
1713474,Totts,1102,1,6.0
1713517,Usopp,1102,1,7.0
1713528,Vegapunk,1102,1,11.0
1713658,Atlas,1103,1,7.0
1713683,Bartholomew Kuma,1103,1,10.0
1713749,Borsalino,1103,1,10.0
1714023,Emporio Ivankov,1103,1,7.0
1714055,Franky,1103,1,9.0
1714280,Jaygarcia Saturn,1103,1,13.0
1714291,Jewelry Bonney,1103,1,14.0
1714570,Monkey D. Dragon,1103,1,10.0
1714572,Monkey D. Luffy,1103,1,13.0
1714581,Morley,1103,1,5.0
1714735,Pomsky,1103,1,3.0
1714850,Sanji,1103,1,8.0
1714882,Sentomaru,1103,1,8.0
1715083,Vegapunk,1103,1,12.0
1715213,Atlas,1104,1,8.0
1715238,Bartholomew Kuma,1104,1,11.0
1715304,Borsalino,1104,1,11.0
1715610,Franky,1104,1,10.0
1715835,Jaygarcia Saturn,1104,1,14.0
1715846,Jewelry Bonney,1104,1,15.0
1716405,Sanji,1104,1,9.0
1716437,Sentomaru,1104,1,9.0
1716638,Vegapunk,1104,1,13.0
1716768,Atlas,1105,1,9.0
1716793,Bartholomew Kuma,1105,1,12.0
1716859,Borsalino,1105,1,12.0
1716869,Brook,1105,1,7.0
1717093,Doll,1105,1,4.0
1717121,Edison,1105,1,5.0
1717165,Franky,1105,1,11.0
1717390,Jaygarcia Saturn,1105,1,15.0
1717401,Jewelry Bonney,1105,1,16.0
1717559,Lilith,1105,1,5.0
1717682,Monkey D. Luffy,1105,1,14.0
1717732,Nami,1105,1,10.0
1717757,Nico Robin,1105,1,5.0
1717845,Pomsky,1105,1,4.0
1717960,Sanji,1105,1,10.0
1718132,Tony Tony Chopper,1105,1,6.0
1718137,Tosa,1105,1,4.0
1718182,Usopp,1105,1,8.0
1718193,Vegapunk,1105,1,14.0
1718323,Atlas,1106,1,10.0
1718348,Bartholomew Kuma,1106,1,12.0
1718414,Borsalino,1106,1,13.0
1718422,Brogy,1106,1,1.0
1718662,Dorry,1106,1,1.0
1718720,Franky,1106,1,12.0
1718945,Jaygarcia Saturn,1106,1,15.0
1718956,Jewelry Bonney,1106,1,16.0
1719237,Monkey D. Luffy,1106,1,15.0
1719515,Sanji,1106,1,11.0
1719748,Vegapunk,1106,1,15.0
1719878,Atlas,1107,1,11.0
1719903,Bartholomew Kuma,1107,1,13.0
1719969,Borsalino,1107,1,14.0
1719977,Brogy,1107,1,2.0
1719979,Brook,1107,1,8.0
1720007,Caribou,1107,1,1.0
1720012,Catarina Devon,1107,1,1.0
1720217,Dorry,1107,1,2.0
1720231,Edison,1107,1,6.0
1720275,Franky,1107,1,13.0
1720500,Jaygarcia Saturn,1107,1,15.0
1720511,Jewelry Bonney,1107,1,17.0
1720517,Jinbe,1107,1,7.0
1720565,Kashii,1107,1,1.0
1720669,Lilith,1107,1,6.0
1720792,Monkey D. Luffy,1107,1,16.0
1720842,Nami,1107,1,11.0
1720897,Oimo,1107,1,1.0
1721003,Red King,1107,1,5.0
1721020,Rob Lucci,1107,1,6.0
1721035,Roronoa Zoro,1107,1,10.0
1721070,Sanji,1107,1,12.0
1721242,Tony Tony Chopper,1107,1,7.0
1721292,Usopp,1107,1,9.0
1721298,Van Augur,1107,1,1.0
1721303,Vegapunk,1107,1,16.0
1721433,Atlas,1108,1,12.0
1721458,Bartholomew Kuma,1108,1,14.0
1721506,Bluegrass,1108,1,4.0
1721524,Borsalino,1108,1,15.0
1721532,Brogy,1108,1,3.0
1721562,Caribou,1108,1,2.0
1721567,Catarina Devon,1108,1,2.0
1721752,Doberman,1108,1,4.0
1721758,Doll,1108,1,5.0
1721772,Dorry,1108,1,3.0
1721830,Franky,1108,1,14.0
1721915,Guillotine,1108,1,3.0
1722000,Hound,1108,1,2.0
1722055,Jaygarcia Saturn,1108,1,16.0
1722066,Jewelry Bonney,1108,1,18.0
1722347,Monkey D. Luffy,1108,1,17.0
1722510,Pomsky,1108,1,5.0
1722625,Sanji,1108,1,13.0
1722802,Tosa,1108,1,5.0
1722839,Urban,1108,1,5.0
1722853,Van Augur,1108,1,2.0
1722858,Vegapunk,1108,1,17.0
1722960,Alice,1109,1,1.0
1722988,Atlas,1109,1,13.0
1723028,Belo Betty,1109,1,3.0
1723079,Borsalino,1109,1,16.0
1723341,Edison,1109,1,7.0
1723353,Emporio Ivankov,1109,1,5.0
1723363,Ethanbaron V. Nusjuro,1109,1,3.0
1723410,Gambo,1109,1,2.0
1723566,Iceburg,1109,1,2.0
1723597,Iyan'eno Chinode,1109,1,1.0
1723610,Jaygarcia Saturn,1109,1,17.0
1723621,Jewelry Bonney,1109,1,19.0
1723628,Jiron,1109,1,1.0
1723648,Kabu,1109,1,1.0
1723669,Karasu,1109,1,1.0
1723712,Koala,1109,1,2.0
1723764,Kyros,1109,1,1.0
1723777,Leo,1109,1,1.0
1723783,Lindbergh,1109,1,1.0
1723816,Marcus Mars,1109,1,3.0
1723900,Monkey D. Dragon,1109,1,8.0
1723902,Monkey D. Luffy,1109,1,18.0
1723910,Morgans,1109,1,2.0
1723911,Morley,1109,1,3.0
1723952,Nami,1109,1,12.0
1723965,Nefertari Vivi,1109,1,3.0
1723977,Nico Robin,1109,1,6.0
1724110,Rebecca,1109,1,1.0
1724166,Sabo,1109,1,5.0
1724180,Sanji,1109,1,14.0
1724225,Shepherd Ju Peter,1109,1,3.0
1724319,Tank Lepanto,1109,1,1.0
1724352,Tony Tony Chopper,1109,1,8.0
1724354,Topman Warcury,1109,1,3.0
1724377,Tyrannosaurus,1109,1,1.0
1724400,Ushiano,1109,1,1.0
1724402,Usopp,1109,1,10.0
1724413,Vegapunk,1109,1,18.0
1724438,Wapol,1109,1,2.0
1724451,Woop Slap,1109,1,2.0
1724543,Atlas,1110,1,14.0
1724616,Bluegrass,1110,1,4.0
1724642,Brogy,1110,1,4.0
1724644,Brook,1110,1,8.0
1724862,Doberman,1110,1,4.0
1724868,Doll,1110,1,5.0
1724882,Dorry,1110,1,4.0
1724918,Ethanbaron V. Nusjuro,1110,1,3.0
1724940,Franky,1110,1,14.0
1725165,Jaygarcia Saturn,1110,1,17.0
1725176,Jewelry Bonney,1110,1,19.0
1725182,Jinbe,1110,1,7.0
1725334,Lilith,1110,1,7.0
1725371,Marcus Mars,1110,1,3.0
1725457,Monkey D. Luffy,1110,1,19.0
1725507,Nami,1110,1,13.0
1725685,Rob Lucci,1110,1,6.0
1725700,Roronoa Zoro,1110,1,11.0
1725735,Sanji,1110,1,14.0
1725780,Shepherd Ju Peter,1110,1,3.0
1725907,Tony Tony Chopper,1110,1,8.0
1725909,Topman Warcury,1110,1,3.0
1725957,Usopp,1110,1,10.0
1725968,Vegapunk,1110,1,18.0
1726189,Borsalino,1111,1,16.0
1726197,Brogy,1111,1,5.0
1726199,Brook,1111,1,9.0
1726437,Dorry,1111,1,5.0
1726580,Guillotine,1111,1,3.0
1726617,Hattori,1111,1,3.0
1726720,Jaygarcia Saturn,1111,1,18.0
1726731,Jewelry Bonney,1111,1,20.0
1726737,Jinbe,1111,1,8.0
1726889,Lilith,1111,1,8.0
1726926,Marcus Mars,1111,1,4.0
1727012,Monkey D. Luffy,1111,1,20.0
1727062,Nami,1111,1,14.0
1727175,Pomsky,1111,1,5.0
1727223,Red King,1111,1,5.0
1727240,Rob Lucci,1111,1,7.0
1727255,Roronoa Zoro,1111,1,11.0
1727290,Sanji,1111,1,15.0
1727335,Shepherd Ju Peter,1111,1,4.0
1727462,Tony Tony Chopper,1111,1,9.0
1727464,Topman Warcury,1111,1,4.0
1727512,Usopp,1111,1,11.0
1727523,Vegapunk,1111,1,19.0
1727581,York,1111,1,4.0
1727653,Atlas,1112,1,14.0
1727678,Bartholomew Kuma,1112,1,15.0
1727752,Brogy,1112,1,6.0
1727754,Brook,1112,1,9.0
1727992,Dorry,1112,1,6.0
1728006,Edison,1112,1,7.0
1728028,Ethanbaron V. Nusjuro,1112,1,3.0
1728050,Franky,1112,1,14.0
1728135,Guillotine,1112,1,4.0
1728275,Jaygarcia Saturn,1112,1,18.0
1728286,Jewelry Bonney,1112,1,20.0
1728321,Kaku,1112,1,2.0
1728322,Kaku,1112,1,1.0
1728340,Kashii,1112,1,2.0
1728444,Lilith,1112,1,8.0
1728481,Marcus Mars,1112,1,4.0
1728567,Monkey D. Luffy,1112,1,20.0
1728617,Nami,1112,1,14.0
1728642,Nico Robin,1112,1,6.0
1728672,Oimo,1112,1,2.0
1728730,Pomsky,1112,1,6.0
1728778,Red King,1112,1,5.0
1728890,Shepherd Ju Peter,1112,1,4.0
1728958,Stussy,1112,1,3.0
1729017,Tony Tony Chopper,1112,1,9.0
1729019,Topman Warcury,1112,1,4.0
1729067,Usopp,1112,1,11.0
1729136,York,1112,1,4.0
1729208,Atlas,1113,1,14.0
1729309,Brook,1113,1,9.0
1729326,Caesar Clown,1113,1,1.0
1729487,Crocus,1113,1,1.0
1729524,Disco,1113,1,1.0
1729559,Duval,1113,1,1.0
1729583,Ethanbaron V. Nusjuro,1113,1,4.0
1729605,Franky,1113,1,14.0
1729809,Ishilly,1113,1,1.0
1729830,Jaygarcia Saturn,1113,1,18.0
1729841,Jewelry Bonney,1113,1,20.0
1729895,Kashii,1113,1,3.0
1729900,Kaya,1113,1,1.0
1729988,Laboon,1113,1,1.0
1729999,Lilith,1113,1,8.0
1730036,Marcus Mars,1113,1,5.0
1730072,Merry,1113,1,1.0
1730130,Morgans,1113,1,2.0
1730172,Nami,1113,1,14.0
1730197,Nico Robin,1113,1,7.0
1730203,Ninjin,1113,1,1.0
1730227,Oimo,1113,1,3.0
1730276,Piiman,1113,1,1.0
1730400,Sanji,1113,1,14.0
1730439,Shanba,1113,1,2.0
1730445,Shepherd Ju Peter,1113,1,5.0
1730538,Tamanegi,1113,1,1.0
1730572,Tony Tony Chopper,1113,1,10.0
1730574,Topman Warcury,1113,1,5.0
1730622,Usopp,1113,1,11.0
1730633,Vegapunk,1113,1,18.0
1730640,Vinsmoke Judge,1113,1,1.0
1730691,York,1113,1,4.0
1730709,Zeus,1113,1,1.0
1730804,Belladonna,1114,1,1.0
1730852,Boodle,1114,1,1.0
1730862,Brogy,1114,1,7.0
1730864,Brook,1114,1,9.0
1730964,Charlotte Mont-d'Or,1114,1,1.0
1730989,Charlotte Smoothie,1114,1,1.0
1731015,Chouchou,1114,1,1.0
1731037,Cosmos,1114,1,1.0
1731095,Donquixote Doflamingo,1114,1,2.0
1731102,Dorry,1114,1,7.0
1731116,Edison,1114,1,6.0
1731138,Ethanbaron V. Nusjuro,1114,1,5.0
1731301,Hina,1114,1,1.0
1731316,Hoe,1114,1,1.0
1731330,Hound,1114,1,2.0
1731350,Imu,1114,1,1.0
1731380,Jaguar D. Saul,1114,1,1.0
1731385,Jaygarcia Saturn,1114,1,19.0
1731537,Kuzan,1114,1,1.0
1731554,Lilith,1114,1,8.0
1731576,Magellan,1114,1,1.0
1731591,Marcus Mars,1114,1,6.0
1731593,Marguerite,1114,1,1.0
1731625,Megalo,1114,1,1.0
1731640,Minister of the Left,1114,1,1.0
1731641,Minister of the Right,1114,1,1.0
1731677,Monkey D. Luffy,1114,1,19.0
1731727,Nami,1114,1,14.0
1731746,Neptune,1114,1,1.0
1731752,Nico Robin,1114,1,8.0
1731813,Paulie,1114,1,1.0
1731817,Peepley Lulu,1114,1,1.0
1731946,Sakazuki,1114,1,1.0
1731999,Shelly,1114,1,1.0
1732000,Shepherd Ju Peter,1114,1,6.0
1732018,Shirahoshi,1114,1,1.0
1732124,Tonjil,1114,1,1.0
1732125,Tonjit,1114,1,1.0
1732126,Tonsfer,1114,1,1.0
1732127,Tony Tony Chopper,1114,1,11.0
1732129,Topman Warcury,1114,1,6.0
1732177,Usopp,1114,1,11.0
1732246,York,1114,1,4.0
1732358,Belo Betty,1115,1,4.0
1732417,Brogy,1115,1,8.0
1732450,Carrot,1115,1,1.0
1732459,Chabo,1115,1,1.0
1732584,Concelot,1115,1,1.0
1732613,Dalton,1115,1,1.0
1732623,Demalo Black,1115,1,1.0
1732657,Dorry,1115,1,8.0
1732665,Drip,1115,1,1.0
1732666,Drophy,1115,1,1.0
1732671,Edison,1115,1,6.0
1732683,Emporio Ivankov,1115,1,6.0
1732693,Ethanbaron V. Nusjuro,1115,1,6.0
1732713,Foxy,1115,1,1.0
1732715,Franky,1115,1,13.0
1732740,Gambo,1115,1,3.0
1732757,Genzo,1115,1,1.0
1732775,Giovanni,1115,1,1.0
1732813,Hamburg,1115,1,1.0
1732905,Imu,1115,1,2.0
1732940,Jaygarcia Saturn,1115,1,19.0
1732951,Jewelry Bonney,1115,1,19.0
1732957,Jinbe,1115,1,7.0
1732986,Kaku,1115,1,4.0
1732987,Kaku,1115,1,3.0
1733005,Kashii,1115,1,4.0
1733029,Kin'emon,1115,1,1.0
1733042,Koala,1115,1,3.0
1733061,Kouzuki Momonosuke,1115,1,1.0
1733080,Kureha,1115,1,1.0
1733091,Kurozumi Tama,1115,1,1.0
1733142,Manjaro,1115,1,1.0
1733146,Marcus Mars,1115,1,7.0
1733151,Marianne,1115,1,1.0
1733188,Mikita,1115,1,1.0
1733230,Monkey D. Dragon,1115,1,9.0
1733232,Monkey D. Luffy,1115,1,19.0
1733240,Morgans,1115,1,3.0
1733241,Morley,1115,1,4.0
1733281,Nako,1115,1,1.0
1733282,Nami,1115,1,14.0
1733295,Nefertari Vivi,1115,1,4.0
1733321,Nojiko,1115,1,1.0
1733337,Oimo,1115,1,4.0
1733398,Porche,1115,1,1.0
1733475,Roronoa Zoro,1115,1,9.0
1733476,Roshio,1115,1,1.0
1733491,S-Bear,1115,1,1.0
1733492,S-Hawk,1115,1,1.0
1733493,S-Shark,1115,1,1.0
1733494,S-Snake,1115,1,1.0
1733496,Sabo,1115,1,6.0
1733510,Sanji,1115,1,14.0
1733560,Shimotsuki Koushirou,1115,1,1.0
1733569,Shinobu,1115,1,1.0
1733575,Shishilian,1115,1,1.0
1733623,Stussy,1115,1,3.0
1733684,Topman Warcury,1115,1,7.0
1733706,Turco,1115,1,1.0
1733732,Usopp,1115,1,11.0
1733764,Wanda,1115,1,1.0
1733768,Wapol,1115,1,2.0
1733798,Yomo,1115,1,1.0
1733823,Zunesha,1115,1,1.0
1733838,Ahiru,1116,1,1.0
1734016,Chaka,1116,1,1.0
1734137,Comil,1116,1,1.0
1734151,Crocodile,1116,1,2.0
1734152,Crocus,1116,1,2.0
1734159,Dagama,1116,1,1.0
1734226,Edison,1116,1,7.0
1734234,Elizabello II,1116,1,1.0
1734243,Erik,1116,1,1.0
1734248,Ethanbaron V. Nusjuro,1116,1,7.0
1734426,Hoe,1116,1,2.0
1734456,Igaram,1116,1,3.0
1734460,Imu,1116,1,3.0
1734495,Jaygarcia Saturn,1116,1,19.0
1734513,Jiron,1116,1,2.0
1734541,Kaku,1116,1,6.0
1734542,Kaku,1116,1,5.0
1734557,Karoo,1116,1,3.0
1734584,Kin'emon,1116,1,2.0
1734616,Kouzuki Momonosuke,1116,1,2.0
1734622,Koza,1116,1,1.0
1734646,Kurozumi Tama,1116,1,2.0
1734653,Laboon,1116,1,2.0
1734701,Marcus Mars,1116,1,8.0
1734750,Minister of the Left,1116,1,2.0
1734751,Minister of the Right,1116,1,2.0
1734777,Moda,1116,1,1.0
1734856,Neptune,1116,1,2.0
1734931,Pell,1116,1,1.0
1735049,S-Snake,1116,1,2.0
1735056,Sakazuki,1116,1,2.0
1735063,Sancrin,1116,1,1.0
1735094,Sengoku,1116,1,1.0
1735102,Shakuyaku,1116,1,1.0
1735110,Shepherd Ju Peter,1116,1,7.0
1735128,Shirahoshi,1116,1,2.0
1735137,Silvers Rayleigh,1116,1,3.0
1735178,Stussy,1116,1,4.0
1735243,Toto,1116,1,1.0
1735257,Tsuru,1116,1,1.0
1735284,Usakkov,1116,1,1.0
1735285,Ushiano,1116,1,2.0
1735356,York,1116,1,5.0
1735428,Atlas,1117,1,11.0
1735476,Bepo,1117,1,1.0
1735501,Bluegrass,1117,1,3.0
1735527,Brogy,1117,1,9.0
1735529,Brook,1117,1,9.0
1735753,Doll,1117,1,4.0
1735767,Dorry,1117,1,9.0
1735803,Ethanbaron V. Nusjuro,1117,1,8.0
1735876,Gin,1117,1,1.0
1735950,Helmeppo,1117,1,1.0
1735957,Hibari,1117,1,1.0
1735995,Hound,1117,1,3.0
1736050,Jaygarcia Saturn,1117,1,19.0
1736061,Jewelry Bonney,1117,1,18.0
1736067,Jinbe,1117,1,7.0
1736115,Kashii,1117,1,5.0
1736154,Koby,1117,1,2.0
1736179,Krieg,1117,1,1.0
1736180,Kujaku,1117,1,1.0
1736219,Lilith,1117,1,8.0
1736256,Marcus Mars,1117,1,9.0
1736267,Marshall D. Teach,1117,1,2.0
1736271,Masira,1117,1,1.0
1736291,Mero,1117,1,1.0
1736340,Monkey D. Dragon,1117,1,10.0
1736342,Monkey D. Luffy,1117,1,18.0
1736344,Mont Blanc Cricket,1117,1,1.0
1736350,Morgans,1117,1,4.0
1736392,Nami,1117,1,14.0
1736405,Nefertari Vivi,1117,1,5.0
1736447,Oimo,1117,1,5.0
1736481,Pearl,1117,1,1.0
1736517,Prince Grus,1117,1,1.0
1736585,Roronoa Zoro,1117,1,9.0
1736606,Sabo,1117,1,7.0
1736620,Sanji,1117,1,13.0
1736665,Shepherd Ju Peter,1117,1,8.0
1736686,Shoujou,1117,1,1.0
1736698,Smoker,1117,1,2.0
1736778,Thormann,1117,1,1.0
1736792,Tony Tony Chopper,1117,1,10.0
1736794,Topman Warcury,1117,1,8.0
1736834,Urban,1117,1,2.0
1736842,Usopp,1117,1,11.0
1736878,Wapol,1117,1,3.0
1736893,X Drake,1117,1,2.0
1736911,York,1117,1,6.0
1736983,Atlas,1118,1,12.0
1737008,Bartholomew Kuma,1118,1,14.0
1737045,Bjorn,1118,1,2.0
1737046,Bjorn,1118,1,1.0
1737056,Bluegrass,1118,1,4.0
1737082,Brogy,1118,1,10.0
1737308,Doll,1118,1,5.0
1737322,Dorry,1118,1,10.0
1737353,Erik,1118,1,2.0
1737358,Ethanbaron V. Nusjuro,1118,1,9.0
1737380,Franky,1118,1,12.0
1737605,Jaygarcia Saturn,1118,1,19.0
1737616,Jewelry Bonney,1118,1,19.0
1737663,Kappa,1118,1,1.0
1737670,Kashii,1118,1,6.0
1737732,Koza,1118,1,2.0
1737772,Leo,1118,1,2.0
1737811,Marcus Mars,1118,1,10.0
1737870,Miss Catherina,1118,1,1.0
1737873,Miss Monday,1118,1,3.0
1737897,Monkey D. Luffy,1118,1,19.0
1737926,Mr. 9,1118,1,2.0
1737947,Nami,1118,1,15.0
1737949,Nanday,1118,1,1.0
1738002,Oimo,1118,1,6.0
1738105,Rebecca,1118,1,2.0
1738175,Sanji,1118,1,14.0
1738220,Shepherd Ju Peter,1118,1,9.0
1738246,Sig,1118,1,1.0
1738349,Topman Warcury,1118,1,9.0
1738353,Toto,1118,1,2.0
1738397,Usopp,1118,1,12.0
1738466,York,1118,1,7.0
1738538,Atlas,1119,1,13.0
1738637,Brogy,1119,1,11.0
1738694,Charlotte Brownie,1119,1,1.0
1738695,Charlotte Broyé,1119,1,1.0
1738726,Charlotte Katakuri,1119,1,1.0
1738727,Charlotte Kato,1119,1,1.0
1738737,Charlotte Mobile,1119,1,1.0
1738741,Charlotte Moscato,1119,1,1.0
1738770,Charlotte Zuccotto,1119,1,1.0
1738798,Cocox,1119,1,1.0
1738863,Doll,1119,1,6.0
1738877,Dorry,1119,1,11.0
1738901,Emet,1119,1,1.0
1738935,Franky,1119,1,13.0
1738953,Gaimon,1119,1,1.0
1739171,Jewelry Bonney,1119,1,20.0
1739206,Kaku,1119,1,8.0
